DTCR I5_OHLC_NE Gold_OHLC_NE BT_OHLC_NE DJIA_OHLC_NE SSECI_OHLC_NE FTSE100_OHLC_NE BVSP_OHLC_NE BSESN_OHLC_NE Nickel_OHLC_NE NIKKEI225_OHLC_NE VIX_OHLC_NE
04.08.2014 97409.392 1301.75 105.749 16462.7974121 2208.57 6641.9955 56229.2 25643.8020508 18625.55 15236.60400385 16.20799985
11.08.2014 99377.368 1310.745 104.0895 16623.52695295 2220.464 6649.7525 56141.55 25846.52539055 18676.65 15204.8850098 13.5735
18.08.2014 103335.928 1290.745 102.0725 16924.2746093 2239.256 6755.775 58293.3 26377.9042968 18728.9 15476.9555176 12.1435
25.08.2014 103432.76 1285.725 102.604 17088.3405273 2211.774 6804.171 60150.35 26538.34902345 18784.25 15516.01542975 11.8415
01.09.2014 103325.7 1273.13 102.447 17083.3969727 2284.696 6849.133 61363.2 27015.8335938 18980.35 15652.4438965 12.328
08.09.2014 105889.74 1248.88 99.5825 17049.49326165 2322.978 6821.92 58647.75 27148.7932617 18995.8 15804.8900879 13.135
15.09.2014 106224.556 1229 98.261 17147.8357422 2317.792 6803.0705 58466 26828.76162115 18074.15 16017.63706055 12.9465
22.09.2014 104279.848 1220.12 97.0145 17115.8870118 2327.196 6704.7325 56683.35 26790.77187495 17224.75 16226.06762705 14.49500005
29.09.2014 101855.132 1212.82 95.1095 16947.07939455 2362.638 6570.1375 54132.9 26627.1651367 16397.15 16013.76152345 16.0994999
06.10.2014 100403.588 1214.42 91.574 16830.7129882 2374.888 6483.797 56940.6 26440.37753905 16661.65 15634.8060058 17.08399995
13.10.2014 100230.428 1235.215 86.5165 16260.6265136 2359.368 6292.307 56371.35 26268.38378895 16054.2 14949.0709962 24.31699995
20.10.2014 101619.54 1241.29 85.829 16549.90708 2325.528 6352.717 52784.15 26699.932129 15298.1 15093.63950195 17.44400005
27.10.2014 104712.744 1212.435 86.045 17014.7793945 2362.52 6430.6205 51825.45 27127.50966795 15419.5 15599.533496 15.18500015
03.11.2014 108725.384 1154.355 84.0055 17446.32597665 2424.798 6520.3965 53622.5 27899.5667968 15443.6 16732.8003905 14.37
10.11.2014 109219.436 1162.485 80.982 17615.5830079 2480.45 6616.669 52493.35 27958.05771495 15431.95 17153.0376952 13.263
17.11.2014 111237.248 1190.455 79.0915 17692.28554685 2464.164 6689.444 52820.95 28130.947461 16000 17284.7219727 13.95
24.11.2014 112961.896 1190.545 76.645 17822.421582 2603.628 6729.683 55420.8 28451.97021485 16436.7 17370.6166016 12.508
01.12.2014 120452.5 1198.82 70.7035 17869.22109365 2812.066 6705.9705 52192.4 28546.82666025 16533.05 17724.312793 12.975
08.12.2014 114292.792 1218.795 65.3195 17675.01054685 2936.09 6538.7345 49873 27842.57304695 16503.95 17571.38720685 17.15449995
15.12.2014 109786.64 1200.625 60.7925 17405.12539055 3040.416 6346.5475 48029.95 27067.115918 15938 17089.82314455 19.8320001
22.12.2014 103458.652 1182.94 60.6895 18008.7731446 3072.546 6594.8555 50303.45 27461.24873045 15492.65 17748.70498055 14.76149995
29.12.2014 102299.74 1192.14166666667 57.8866666666667 17988.921712 3189.50333333333 6588.70916666667 50377.8333333333 27405.00244125 15122 17643.2864583333 16.3900001666667
01.01.2015 101651.68 1185 57.12125 17876.74658175 3234.68 6559.5825 49788.625 27574.60888675 15077 17579.35449225 17.9525
05.01.2015 108765.204 1210.115 51.7485 17626.4114258 3330.958 6461.343 48700.7 27353.5720703 15305.35 17121.5900392 19.0775002
12.01.2015 115343.632 1242.04 48.0605 17525.7176758 3280.004 6480.8375 48239.6 27684.2765624 14701.7 16982.10830085 20.9505
19.01.2015 120375.232 1289.65 48.953 17564.5399414 3261.622 6686.8715 48697.7 28787.42880855 14718.25 17259.1532226 19.2380001
26.01.2015 128037.508 1279.53 49.1555 17408.5563476 3302.908 6813.8755 47954.05 29475.76103515 14783.5 17638.47021485 18.6079998
02.02.2015 130978.492 1266.405 56.5515 17614.36552735 3143.956 6832.3615 48567.15 28990.4701171 15183.75 17572.5932617 18.11399995
09.02.2015 140118.936 1232.935 58.5225 17866.4172852 3154.332 6831.413 49086.45 28570.09804685 14849.5 17775.28681655 16.9054997
16.02.2015 139658.428 1215.375 60.8715 18014.0507812 3242 6884.5125 50748.85 29263.57607415 14256 18175.5859375 15.56600005
23.02.2015 136709.088 1207.02 60.334 18174.62705085 3266.264 6933.5765 51588.75 29034.71005855 14261.25 18618.8959961 14.039
02.03.2015 138324.364 1201.675 61.217 18135.2590821 3273.706 6928.3935 50769.1 29484.45546865 13984.5 18796.19902335 14.127
09.03.2015 131072.436 1159.145 57.7805 17795.0971679 3320.322 6778.642 48890.6 28851.46044935 14109.25 18869.72851565 16.06450035
16.03.2015 127483.6 1162.5 54.4435 17952.5690428 3545.808 6886.827 50389.1 28566.48496095 13824.75 19428.1898438 14.75250005
23.03.2015 127080.688 1194.035 56.4205 17891.36435535 3682.612 6975.4405 51366.9 27972.61191405 13889.75 19556.4069336 14.4865
30.03.2015 128246.452 1193.84 56.191 17783.1288086 3806.894 6832.4155 51832.2 28027.88242185 12790.25 19288.06943355 15.0055
06.04.2015 129698.6 1206.275 58.3015 17905.6410157 3962.392 6942.8185 53755.7 28648.42314455 12916.75 19704.1280273 14.1005
13.04.2015 128152.344 1199.015 61.5535 18034.9144531 4164.71 7068.2575 54396 28833.82187495 12626.75 19845.49296885 13.584
20.04.2015 128550.66 1193.44 63.4935 18010.5213868 4343.478 7047.553 54665.55 27834.1253908 12759.25 19946.3455078 12.8945
27.04.2015 128971.068 1194.735 65.519 18007.603125 4472.706 7008.5295 55731.4 27232.08671865 13559.25 19866.3105469 13.342
04.05.2015 132009.668 1187.54 67.221 17978.3125001 4265.314 6946.8065 57233.9 27111.53408205 14051 19439.8377928 13.96050005
11.05.2015 131273.808 1202.825 66.6875 18136.8990234 4359.512 6976.293 56848.15 27220.68115235 14102.25 19638.97216795 13.408
18.05.2015 126739.368 1212.575 65.6855 18287.1980469 4466.87 6998.256 55459.55 27760.7315429 13223.75 20096.14306645 12.687
25.05.2015 122620.296 1192.815 63.9915 18134.6458008 4779.684 7012.4445 53939.3 27611.23154285 12813 20471.07949215 13.421
01.06.2015 121329.548 1184.645 64.5255 17997.12099615 4923.89 6915.901 53501.4 27203.1754883 12933.5 20490.0223634 14.3325
08.06.2015 122376.208 1179.81 64.9995 17892.41552725 5127.878 6802.1335 53308.85 26584.9996093 13353.25 20295.2574218 14.0515
15.06.2015 122913.668 1188.265 63.8615 17938.9999025 4836.408 6708.446 53535.35 26855.80654295 12809.75 20217.0054686 14.4495
22.06.2015 122500.4 1179.08 63.4805 18033.38134755 4493.13 6811.1645 53751 27754.91347655 12667.5 20676.51865235 13.1595
29.06.2015 120516.464 1170.885 62.293 17720.9934569 3996.728 6610.2095 53045.9 27835.2694336 11993.25 20350.50488275 16.99000005
06.07.2015 118504.32 1160.38 58.129 17650.7683594 3719.47 6535.38 52115.4 27874.7400391 11277 19987.85058605 17.8545
13.07.2015 120717.104 1148.33 57.713 18027.680957 3896.222 6751.9635 52960.15 28146.323047 11505.25 20414.0529297 13.1375
20.07.2015 119974.868 1095.34 56.1735 17881.32919915 4046.132 6714.853 50881.2 28356.5041016 11528.5 20664.0415039 12.585
27.07.2015 118898.34 1092.59 53.289 17636.21386725 3709.446 6601.289 49721.15 27724.61777355 11147.5 20400.28515615 13.511
03.08.2015 124500.876 1087.745 49.8595 17520.7392578 3695.954 6715.438 50068.05 28202.897461 10855.25 20594.1208985 12.8895
10.08.2015 126293.28 1110.61 49.7585 17433.9975588 3932.508 6634.5915 48528.15 27879.2698243 10671.5 20606.1893555 13.53450005
17.08.2015 124793.74 1134.35 47.54 17262.21005855 3741.594 6442.598 46868.6 27768.90009745 10429.5 20254.59892575 16.98899975
24.08.2015 123464.7 1137.575 44.996 16200.29541025 3083.622 6067.2785 45792.25 26114.9265625 9729.75 18547.4516601 31.22150025
31.08.2015 127012.092 1132.555 50.507 16331.5062988 3170.624 6139.8005 46478.8 25816.818457 9900.25 18352.3006835 27.99549995
07.09.2015 129043.112 1114.14 48.6665 16320.58544935 3178.416 6144.266 46682.6 25436.17998055 10040.5 18041.6482422 25.3594998
14.09.2015 130463.02 1116.575 48.5935 16568.30039065 3091.242 6149.077 47710.1 25922.6915039 10006.25 18203.5256836 22.5555002
21.09.2015 123096.888 1135.755 48.3875 16324.78901365 3127.442 6033.7625 45849.35 25878.92265635 9806.25 17990.4597658 22.55499985
28.09.2015 118596.18 1124.375 48.0725 16180.46186515 3057.766 6028.6585 44882.25 26012.8651368 10032.75 17485.65107415 24.7384998
05.10.2015 121507.46 1144.07 51.38 16868.65830075 3052.78 6323.8195 48350.95 26900.3428711 10124.75 18203.1615235 18.6815
12.10.2015 126359.336 1171.9 50.3025 17083.6605468 3313.436 6342.3945 47729.25 26947.4532225 10532.75 18175.61611335 16.9170001
19.10.2015 126135.336 1170.18 48.5665 17312.93037105 3376.91 6368.7245 47374.65 27352.4631835 10420.5 18412.01054695 15.1300001
26.10.2015 126282.812 1158.905 48.1555 17674.2879883 3401.8 6401.42 46667.05 27102.84599615 10425.5 18940.53535155 14.9185
02.11.2015 129018.836 1117.115 48.948 17849.6868164 3442.854 6376.0835 47181.9 26515.5010743 9920 18960.01201165 14.84649995
09.11.2015 128577.208 1087.385 46.5865 17636.1206055 3630.272 6258.218 46577.25 25861.04892605 9530.25 19587.80761715 16.939
16.11.2015 131203.852 1078.145 44.3385 17601.2550781 3605.558 6249.443 47383.05 25764.42050775 9091.75 19680.0085938 17.6319999
23.11.2015 133472.052 1069.845 45.4585 17807.31044925 3593.278 6327.911 47470.55 25878.53642575 8762.75 19886.20556635 15.702
30.11.2015 128767.508 1063.99 44.0245 17731.5265625 3509.686 6352.1805 45443.3 26043.77890625 8900 19825.87324215 16.047
07.12.2015 125945.008 1073.34 40.383 17581.46611325 3473.904 6135.393 45392.7 25304.37246095 8713.75 19378.4456056 18.81199985
14.12.2015 126734.5 1063.64 37.7195 17468.28486325 3541.234 6009.629 44915.3 25407.5214844 8714.25 19036.49248055 20.2960001
21.12.2015 126041.984 1074.04 37.033 17440.88330085 3621.444 6155.837 43679.8 25743.82373055 8708 18873.96894535 16.6155
28.12.2015 126161.48 1066.85625 37.076875 17578.1391601875 3550.11 6269.608125 43646.25 26027.9747314375 8685 18966.8543701875 17.21624975
01.01.2016 126465.68 1060.225 37.055 17506.87744125 3539.18 6256.9275 43470.5 26046.984863 8772.5 19058.74755875 18.51999925
04.01.2016 125189.272 1088.89 35.544 16903.922998 3251.444 6063.645 41814.9 25404.5018554 8534.75 18199.4986328 22.3765
11.01.2016 119097.716 1089.805 31.051 16316.43710925 2979.556 5908.888 39494.9 24737.1048828 8350.25 17437.62958995 24.9259999
18.01.2016 117647.672 1095.125 29.0575 15965.00146475 2939.062 5794.2145 37978.25 24243.92236325 8612.25 16702.97236335 26.6569999
25.01.2016 125565.32 1115.24 32.6525 16070.65307615 2763.424 5933.373 38342.45 24543.53906245 8627.5 17054.1275391 22.6839998
01.02.2016 128282.24 1139.875 34.2975 16317.76367195 2744.436 5934.8495 40038.35 24553.3899414 8468.25 17341.8364258 22.18150005
08.02.2016 125277.284 1208.055 31.9 15925.26201175 2763.49 5662.3705 40265.1 23720.3646485 7946.75 16013.690039 26.85949975
15.02.2016 127922.844 1213.36 33.7435 16220.8000489 2835.178 5903.7645 41029.3 23465.5735352 8306.75 15955.10590825 23.45800005
22.02.2016 131818.204 1227.585 34.292 16544.1481933 2858.344 5982.543 42242.85 23355.59287105 8576.75 16079.2339356 20.1874999
29.02.2016 136244.9 1244.835 36.837 16807.21162115 2800.948 6131.065 44932.1 23959.86464845 8746.75 16519.31738285 18.02149995
07.03.2016 139644.552 1261.81 40.2655 17024.8268554 2855.266 6133.3875 49237.95 24662.45566415 8929 16794.12255855 17.9164999
14.03.2016 137701.976 1248.44 40.253 17334.3661132 2890.856 6171.406 48958.25 24736.41874995 8698 17037.63798825 15.73750005
21.03.2016 137725.088 1230.69 40.854 17539.2680665 2993.704 6169.701 50256.75 25264.402539 8706 16944.3182617 14.869
28.03.2016 134420.824 1227.46 40.2225 17641.655957 2978.35 6148.767 50700.55 25187.72646485 8513.25 16887.1359376 14.36600005
04.04.2016 134451.46 1230.85 39.1005 17650.7871094 3021.314 6147.518 48982.2 24979.5275391 8449.25 15840.9899415 15.063
11.04.2016 138383.06 1244.325 43.4895 17782.28457035 3059.008 6286.2075 52012.9 25290.42343755 8810.75 16272.74667965 14.5835
18.04.2016 140022.664 1245.38 44.029 18016.6190429 2992.238 6369.205 53347.6 25845.7393555 9132.5 16953.5824218 13.5525
25.04.2016 141543.68 1255.57 46.304 17927.6692382 2949.79 6287.342 53442.25 25800.19873055 9212.5 17268.82011705 14.5385
02.05.2016 137608.688 1287.22 45.542 17732.530664 2966.664 6174.0825 52563.35 25296.72792975 9300.75 16196.4272461 15.64650005
09.05.2016 134310.768 1272.29 46.215 17741.33291005 2832.942 6135.567 52339.95 25625.81083975 8737.25 16490.56752935 14.4695
16.05.2016 135682.728 1266.975 48.8075 17537.86523445 2826.888 6134.7565 50853.55 25585.3907228 8643 16621.02050785 15.6885
23.05.2016 136291.768 1230.155 49.1925 17726.0724609 2819.676 6218.6725 49477.35 25799.9423829 8404.75 16721.7157227 14.45649995
30.05.2016 136821.392 1216.78 49.8325 17800.88066405 2903.298 6223.91 49218.1 26763.83505865 8437.25 16893.4911133 13.9735
06.06.2016 137460.176 1258.285 51.3335 17932.44619135 2930.324 6252.175 50718 26883.1205078 8794.5 16627.4724121 14.31250005
13.06.2016 134356.984 1290.68 48.9785 17697.2523437 2864.078 5991.503 49185.1 26520.5803711 8913.25 15853.4635255 20.08299985
20.06.2016 134304.128 1293.865 50.1475 17811.21992185 2883.092 6209.5095 50525.85 26691.25996095 9157.75 15959.73847665 19.63999995
27.06.2016 133838.252 1325.985 49.4495 17575.1746094 2920.388 6267.0525 50589.55 26726.7868165 9318.5 15463.9910155 18.7184999
04.07.2016 135838.94 1359.51 48.434 17923.59091795 3003.444 6531.798 52190 27239.5856445 9898 15449.25605465 15.15250005
11.07.2016 138850.832 1342.03 47.06 18371.68134775 3042.662 6666.928 54534.2 27774.469629 10257.25 16144.87304695 13.09
18.07.2016 140234.132 1326.245 46.7325 18545.0459962 3031.978 6702.1025 56508.25 27808.8919922 10518.75 16644.6581056 12.2975
25.07.2016 139993.784 1328.865 44.2855 18466.86542965 3006.332 6729.1865 56855.95 28058.02880875 10469.5 16545.2624512 12.8015
01.08.2016 139732.192 1360.845 43.0765 18382.68193365 2972.452 6696.0005 57023.4 27937.11396485 10671.25 16310.954541 12.569
08.08.2016 140927.328 1347.645 45.2105 18548.9210937 3020.404 6855.7695 57741.95 28028.4985351 10718 16720.8248047 11.668
15.08.2016 142006.648 1350.955 49.3335 18575.68730465 3111.4 6891.3035 58964.3 28087.49287105 10330.75 16684.2229492 12.0755
22.08.2016 142859.456 1334.965 49.562 18501.116504 3079.808 6838.614 57992.6 27970.47011715 10086.25 16540.7685059 12.9895
29.08.2016 143174.44 1318.89 47.7995 18441.4865234 3071.364 6811.8115 58406.4 28290.17353515 9867.5 16816.90253915 13.2995
05.09.2016 147514.704 1341.93 48.088 18446.9744141 3085.908 6849.14 59669.85 28840.9945313 10183.25 17006.1218751 12.276
12.09.2016 145740.36 1324.025 46.883 18133.51669925 3010.808 6703.2955 57545.05 28424.8259765 9913.5 16601.7318847 12.125
19.09.2016 145551.088 1328.56 46.6065 18248.9591798 3030.226 6843.8655 58121.15 28658.5590819 10317.75 16593.52490235 12.125
