DTCR I5_OHLC_NE_USD Gold_OHLC_NE BT_OHLC_NE DJIA_OHLC_NE SSECI_OHLC_NE_USD FTSE100_OHLC_NE_USD BVSP_OHLC_NE_USD BSESN_OHLC_NE_USD Nickel_OHLC_NE Nickel_OHLC_NE_USD VIX_OHLC_NE
26.01.2009 1268.22962324114 903.225 45.846 8176.0885 291.833740009398 5934.0533285 14245.8249311816 186.147762832548 11373.95 89.3566804626976 43.121
02.02.2009 1237.65020167005 909.89 45.0445 8032.3925 303.547891342081 6050.0835424 16944.6842799681 189.108585352313 11441.3 88.4186936124143 44.3595
09.02.2009 1455.95534079057 925.635 46.1725 8006.3185 328.719957285587 6157.51729725 17848.3617050049 196.367389007837 10645.9 87.309215591386 44.395
16.02.2009 1335.59342866481 968.7 41.8125 7611.841 334.316614481967 5764.851454775 17130.3295957305 184.30799382169 9801.5 81.8455839197928 46.802
23.02.2009 1292.85677215434 964.3 43.447 7232.7555 320.912392401556 5544.911051575 16425.4966985926 177.413267041476 9750.05 76.6436470100528 46.8905
02.03.2009 1365.75079943182 925.69 44.0455 6766.6645 312.334980453091 5084.753277375 15600.6357860813 163.300442139685 9710.95 74.2904655075715 49.712
09.03.2009 1547.55546626729 917.93 44.9845 6900.6305 313.60870105474 5074.296765825 16421.3183182714 161.410346301008 9624.95 73.781402345742 44.815
16.03.2009 1673.64372782701 934.305 48.1615 7357.3525 324.128498225098 5440.9806584 17549.4368725952 175.328097731239 9908.15 81.4872779644743 42.6255
23.03.2009 1788.03597987595 935.86 52.5805 7724.9705 341.675338798606 5687.4238001 18886.640452313 191.239459368404 9640.9 86.4938701873796 42.3305
30.03.2009 1675.49792692077 916.84 50.0245 7752.6645 350.09872061882 5698.613529 18661.5976458514 196.76251819433 9903.1 85.6253787303035 43.2645
06.04.2009 1856.13621517522 881.27 52.801 7920.7245 352.048475502929 5826.93996105 19772.8597639101 212.904881514691 10732.1 88.0102104885487 39.3155
13.04.2009 1954.62559682126 886.22 53.1885 8035.7405 367.982165358998 5950.4851404 20430.4965696624 222.080899600334 11828.7 89.094910771304 36.687
20.04.2009 1896.61670991461 891.92 50.3095 7947.4155 365.443649402694 5886.4129214 20048.1246405465 219.554404558746 11531.6 89.5627000632047 37.4545
27.04.2009 1939.20315921176 897.255 50.506 8113.884 357.713099175431 6146.5492881 21079.1208531436 225.308846793088 11265.6 89.5247482597477 37.221
04.05.2009 2120.5163843326 906.29 55.34 8439.8865 377.613137407138 6553.7622766 23280.5984012604 243.594343827235 12420.95 91.8506133184956 33.4525
11.05.2009 2251.33607821674 922.595 58.165 8378.971 384.879442480108 6668.1665752 23435.2165171908 241.555857745874 12601.75 96.4254208439712 32.627
18.05.2009 2308.81494564746 936.84 59.2105 8399.1455 386.895307229498 6883.6722823 24268.9572003113 294.873249645465 12338.5 96.8871080358877 30.272
25.05.2009 2372.17611945572 944.665 62.1095 8370.9615 381.623120530608 7005.71700675 25204.5927574029 297.324435253279 13094.5 98.5140852824134 31.573
01.06.2009 2609.20483557799 975.175 67.5725 8704.5745 401.22555424051 7242.2337817 26403.7969489806 317.22362698493 14400.9 100.739144200725 29.91
08.06.2009 2512.47963407367 953.55 70.232 8761.441 406.912431273218 7220.549573275 26101.7306791863 320.624356503604 15073 101.356262849389 28.4645
15.06.2009 2326.61126601133 935.115 70.5605 8571.428 410.205068197609 7078.1376373 25049.5375079967 306.974868803446 14927.2 101.678376353254 30.5215
22.06.2009 2097.71766008016 931.36 68.552 8383.3 425.466794924783 6991.5641796 24465.7514354993 297.738392692488 15075.85 101.607745577129 29.092
29.06.2009 2126.22944691474 934.81 68.716 8448.9485 439.119249084624 7033.83868985 26206.7670749541 306.259776711185 15993 102.8854256659 26.447
06.07.2009 1940.61493236122 918.305 62.2965 8205.79 453.339045167635 6763.807519775 25061.7759342375 288.290516490932 15322.55 101.170768059703 30.0985
13.07.2009 1956.89828012274 928.67 62.391 8489.242 461.329890299014 6988.85427275 25111.1518851155 287.388186043648 15523.2 99.4084663725097 25.729
20.07.2009 2225.25500418119 949.49 67.479 8925.6665 480.052664782366 7394.006370975 27475.4645963511 313.072248229007 16204.3 102.646177691434 23.9685
27.07.2009 2278.13933076642 943.61 69.479 9111.6415 492.613137404133 7545.6645724 28126.4040592547 318.549424547785 16923.95 106.787809706325 25.1475
03.08.2009 2440.99676963909 963.21 74.0075 9286.2415 498.067316066423 7882.179457825 29923.3494165181 330.336537147063 19349.5 108.624820411716 25.2565
10.08.2009 2341.58486320954 951.02 73.5665 9328.1255 465.479673916542 7795.9211505 29491.2812291611 316.763129085734 20002.65 109.56810850745 25.323
17.08.2009 2254.78601477943 942.445 72.5505 9275.1405 422.783381239333 7759.18163895 29408.4532694265 308.411513025949 19087.8 109.113555811033 26.1345
24.08.2009 2461.4396634726 949.075 72.619 9543.4845 429.828893261918 7988.5932738 30566.8684707006 322.464620727209 19264.85 111.891740057082 24.892
31.08.2009 2394.71230766813 971.695 68.422 9380.301 402.583132240884 7882.2413216 29927.6873575683 319.002866444176 18327.55 111.737177967015 27.2455
07.09.2009 2545.65028699876 1001.735 69.079 9516.2045 427.575984976883 8197.686004525 31360.6007658652 332.654647411118 17730.4 112.697007853503 24.8245
14.09.2009 2728.6208372403 1010.325 70.084 9719.102 441.955054040596 8387.005113 33057.5906762024 341.676017135052 17068.6 113.419251466231 23.797
21.09.2009 2716.57055501577 1005.27 67.917 9765.3755 422.286815177579 8318.798714325 34137.7920121767 348.707759502534 17421.6 113.756845504032 24.2095
28.09.2009 2725.91253988969 997.67 66.944 9664.4875 407.060783473749 8136.1491858 34244.7935980581 354.553642979161 17223.05 111.668617712148 26.425
05.10.2009 2821.28051928893 1037.97 68.512 9707.2315 409.952257812208 8140.046840775 35511.965564083 360.675403462676 18372.35 109.972750711987 25.456
12.10.2009 3146.34959682003 1057.105 73.832 9946.9775 432.370045072428 8335.860776 37338.8149107881 369.477257055707 18662.7 112.410903028619 22.5745
19.10.2009 3205.76413362089 1058.365 78.209 10033.104 448.232266832843 8620.879381825 38167.4739565741 368.836312414999 19184.5 112.973857142857 21.4495
26.10.2009 3069.65087234768 1040.83 77.202 9871.2825 443.669952343891 8448.293583 36493.0272928164 348.919722042973 18546.15 110.787727591036 25.684
02.11.2009 2898.08063993527 1079.675 77.378 9851.4755 455.084722181541 8386.215669 35861.684401235 338.298791974882 17957.2 108.604264576449 27.872
09.11.2009 3046.26213263451 1108.14 77.621 10224.9235 464.80486449157 8742.78893325 37668.0069330332 357.315958213644 16885.75 109.447342527892 23.3925
16.11.2009 3138.62273171697 1139.755 78.427 10367.9635 481.609649077843 8904.320264 38138.062381886 366.165726104778 16895.25 108.449425158432 22.6045
23.11.2009 2991.01840388965 1173.755 77.323 10415.589 474.814463364202 8773.7833675 38233.5323700282 366.735626360834 16752.9 106.881027821151 21.6095
30.11.2009 2989.67494199972 1194.74 78.3025 10405.79 473.524451445322 8756.9379702 40180.1413297066 369.635831964023 16284.55 109.924050560578 22.539
07.12.2009 2875.09332345906 1137.63 74.5695 10369.1845 480.444901680097 8574.788324 38983.8978032496 368.294313086675 16284 113.232985635633 22.551
14.12.2009 2959.04725370118 1120.02 73.303 10422.348 473.52050719401 8573.9360861 38942.9532446012 362.992342540135 17062.7 113.158303401353 21.5605
21.12.2009 3006.60244128892 1094.12 74.3825 10458.6895 452.823448615183 8541.6459221 38386.5915135421 363.561779718147 18159.45 113.445871830801 19.915
28.12.2009 3042.19528810093 1100.46875 77.599375 10529.21875 471.27451016284 8657.68532226562 39148.7296473046 373.403555173664 18907.3125 115.316972832064 20.27
01.01.2010 3035.17466833293 1096.35 78.195 10493.965 478.743161795399 8740.178020625 38774.2937324649 374.667132359855 18840.75 114.265476734496 20.84
04.01.2010 3063.32104899147 1125.26 80.7655 10566.709 474.622531046588 8830.994109 40211.0965101555 383.165198381624 18747.25 115.751310711622 19.5715
11.01.2010 3268.79996881649 1139.28 79.492 10653.1115 471.536571702652 8920.795574425 40262.2302463073 385.4775357919 18143.3 118.430394418869 17.9195
18.01.2010 3280.44823019419 1118.245 75.9605 10544.737 466.984814442684 8832.0412628 38462.4651593369 378.216614365411 18883.9 118.748413467895 20.0595
25.01.2010 3079.43339757877 1091.64 72.6355 10179.64 443.574041906257 8450.482884225 35820.8802180577 357.94502702103 18178.65 115.252107283951 24.5505
01.02.2010 3099.32481167186 1093.565 73.5355 10153.371 433.437295185509 8260.7990352 35443.0457673256 352.02328651503 18033.15 114.104527703197 23.6585
08.02.2010 2918.42206490833 1077.505 72.062 10035.918 434.716292430951 8016.8748801 34704.783776726 344.391924693624 17848.75 111.487177771085 25.3555
15.02.2010 2933.05846300475 1111.75 75.523 10260.145 439.986156364304 8222.537207775 36091.4313262781 351.462058366748 19923.45 112.229861608866 22.1005
22.02.2010 2908.36984943723 1108.78 77.578 10338.3765 441.725102519039 8202.953475675 36542.2346361212 352.475143682826 20464.35 113.574748600873 20.5925
01.03.2010 3041.93002516355 1130.355 78.5205 10427.4655 448.915141874513 8246.539475075 37708.4183537457 366.264558523354 22105.25 114.832867046438 18.7975
08.03.2010 3146.11749655477 1116.495 80.3275 10577.242 446.633187616218 8443.2292233 39171.7487251493 376.308535462504 21863.75 117.493901291686 18.084
15.03.2010 3220.32110647727 1118.47 80.433 10703.524 442.355596765145 8550.56806305 39388.7232930058 382.526740166488 22113.6 119.250702309326 17.2625
22.03.2010 3207.97889555598 1098.575 79.8545 10835.9695 447.365368348975 8490.225594375 38345.2828370068 385.010744520405 22530 118.634421134421 17.4315
29.03.2010 3334.23027847282 1113.77 82.2785 10893.66 457.789582542945 8617.928500625 39069.908505548 392.956249060093 24576 119.324312723995 17.5385
05.04.2010 3409.58213026481 1142.48 85.383 10940.6205 460.771275037212 8766.2576295 40348.853877985 402.266872960504 24864.9 120.213348983621 16.8535
12.04.2010 3478.56342148543 1154.22 86.231 11057.615 461.293625773486 8918.47898985 40207.2616650694 400.863626883424 26204.75 120.63908550054 16.243
19.04.2010 3382.10036706603 1141.815 85.359 11106.966 439.863046805768 8799.41791175 39436.7933743861 393.528844155625 26954.55 117.790562041755 16.879
26.04.2010 3358.27509807578 1165.88 86.5305 11113.2485 426.243769889662 8640.180594875 38507.0897878347 395.904687429677 26141.15 117.688532711176 19.897
03.05.2010 3141.67142290864 1184.67 83.8525 10790.1225 409.982158629994 8105.4288301 36675.2170421881 381.036027112155 23636.1 116.695248627089 27.616
10.05.2010 3048.52232525483 1225.54 81.1905 10744.5595 392.417527698245 7902.74672775 35959.7699331834 381.161614172682 22582.3 113.049573285059 27.9665
17.05.2010 2905.60570555074 1202.695 73.9525 10394.215 377.171727379106 7475.9490849 33305.9629764229 360.639372350001 21216.45 110.59699997811 37.164
24.05.2010 2752.25463866106 1204.235 71.9825 10093.2155 386.352359136653 7333.5754587 32535.1424340773 350.273377314322 21447.45 106.526141078838 34.5525
31.05.2010 2894.81327460367 1217.56 73.958 10150.7675 376.590802271832 7542.017938425 34012.1185951215 360.475443682538 19975.45 106.63319785046 32.394
07.06.2010 2841.70117469432 1232.185 73.5325 9982.528 372.186611798067 7387.7273805 33384.397899385 358.736669296207 18675.8 104.537037847538 32.942
14.06.2010 2981.53220398902 1237.23 77.2225 10354.711 375.855313088466 7715.27469843 35903.9279733348 376.033207587842 19889.15 109.118030182685 26.166
21.06.2010 3047.5371413432 1243.28 77.4155 10305.129 376.848500517063 7730.6766092425 36277.2521391983 384.647984470063 19647.75 110.822158857663 27.0335
28.06.2010 2869.4866569315 1232.16 74.875 9880.9425 358.826297995831 7436.4105472 34798.9682188809 379.230749334512 19518.3 106.740353634133 32.201
05.07.2010 2884.15834032738 1202.02 73.1745 9912.2885 354.699844965588 7541.008151785 35230.0249686175 375.627878947183 19107.75 106.606456567495 27.883
12.07.2010 3014.19465918512 1205.775 75.8135 10284.566 362.254592962747 7927.39246147 36083.8371982407 384.68351906347 19314.55 109.169777051265 25.0435
19.07.2010 3054.48081975828 1188.865 76.2855 10211.834 371.3264205063 7947.317247125 36287.5568777916 382.366383822068 19483.1 107.278452422687 25.0835
26.07.2010 3221.40489772972 1172.775 76.8295 10492.7875 384.537825415711 8299.404477875 37830.9882558659 385.646865951651 20610.55 110.076510629025 23.7815
02.08.2010 3274.17024837651 1194.4 81.2915 10634.4145 389.471632789402 8523.1913371 39018.5956436031 393.623273177137 21741.55 111.766884215053 22.5975
09.08.2010 3165.44966976213 1207.295 78.513 10492.119 385.782690559668 8377.3271250075 37835.7596850905 391.08170212766 21955.2 109.535390528259 24.5535
16.08.2010 3082.44524290003 1228.59 75.831 10322.7145 391.778486075715 8225.8729995925 38048.264852324 391.564263693296 21746.2 107.745680124478 25.4415
23.08.2010 2990.3259593973 1234.16 73.9795 10086.5065 385.625435739942 8003.5657334925 36904.6272373584 390.741075535682 20760.1 105.783223301887 26.688
30.08.2010 3087.85804519112 1246.32 76.0645 10185.3085 388.197402192901 8157.48991465 37604.6176111871 387.712831479897 21168 106.806571546978 24.6655
06.09.2010 3149.79946081138 1252.73 77.3975 10402.894 394.651299648748 8389.440320625 38511.0259269822 400.448994164033 22318.35 109.245831819346 22.6755
13.09.2010 3150.21977523723 1266.04 78.826 10554.7795 393.269339825099 8624.3925322 39299.3260576481 418.643174187828 23094.4 111.539050264472 21.8815
20.09.2010 3102.80044557093 1289.41 78.396 10733.192 386.334624654749 8707.698207 39720.8077556786 436.526118870761 22773.95 112.718064163003 22.4455
27.09.2010 3153.64124913982 1306.22 80.2485 10829.834 391.675075831984 8809.422942 40565.2503841793 448.18832496643 23218.8 113.443101802124 22.9795
04.10.2010 3314.95863973647 1337.705 84.063 10905.5125 395.718620565797 8936.221631625 42070.377468672 460.500135156444 24325.95 115.270141037005 22.065
11.10.2010 3357.01611614278 1365.235 83.863 11050.22 427.753757169914 9062.83789975 42673.7485418221 460.151961696584 24302.7 116.687923816985 19.398
18.10.2010 3343.78864714543 1343.335 82.673 11093.93 448.18686627542 9047.20416 42090.5731895959 453.527248110121 23636.7 116.176725569041 19.8835
25.10.2010 3388.04316853086 1337.66 83.274 11134.605 451.140872198032 9019.12777215 41159.4044781947 453.143399029749 23218.2 115.463518017657 20.6035
01.11.2010 3413.04539094784 1365.025 86.22 11254.0895 458.592491219081 9295.4969536 42253.158847981 465.473433280987 23791.6 114.788215929904 20.084
08.11.2010 3463.26833876222 1396.085 88.2525 11324.38 469.354615414712 9394.40846225 42251.519852443 468.291656331041 24055.1 119.306003285958 19.14
15.11.2010 3331.87591416861 1352.335 85.1265 11122.2355 437.070978536784 9179.41729375 40591.3287366391 442.98368744503 21815.35 118.660268541047 20.4035
22.11.2010 3354.58119439288 1367.17 84.7635 11123.5535 430.271885557964 8959.51309905 40093.6968648787 429.248999840853 22121.8 120.764312971383 19.9705
29.11.2010 3429.1902803023 1385.99 88.2145 11172.5665 426.412338746658 8805.77155315 40000.932883319 432.472948555297 23194.35 120.345080798621 21.1155
06.12.2010 3591.66229086229 1398.5 91.1295 11376.239 427.260806968398 9136.284217725 41012.099833462 438.229367333441 23815.3 122.480643711229 17.7375
13.12.2010 3639.23191776589 1387.305 91.5835 11465.948 436.338718020521 9211.2634066 40127.4898261959 435.993673336209 24595.9 122.776872760231 17.397
20.12.2010 3663.07849784848 1384.785 93.338 11535.248 431.180425661748 9199.71981075 39997.8904224801 442.175360747167 24320.75 123.523979802699 16.149
27.12.2010 3713.33486698326 1404.26 93.7935 11571.344 418.414183516279 9245.11335025 40660.9089269599 449.264324009 24085.9 125.502385871254 17.668
03.01.2011 3737.01183545854 1391.12 94.627 11681.163 427.35731517183 9294.6544086 42124.3327594582 451.775593348283 24574.1 126.229140140905 17.399
10.01.2011 3898.3141580518 1377.15 97.2125 11704.998 424.71983661104 9422.620218 42312.9564408831 427.223021184494 25005.45 127.023455867282 16.7355
17.01.2011 4028.81657338568 1360.775 97.491 11815.145 412.521016631889 9514.16329275 41891.3640647231 417.457101713733 25882.3 126.927183672481 16.896
24.01.2011 4014.61935895928 1332.87 97.1935 11954.735 411.676103889199 9448.76172515 41148.5895692556 415.574448720901 26312.2 126.208105911748 17.5095
31.01.2011 4052.9506110152 1340.155 101.3245 11995.4425 424.415735693632 9572.5026267 39996.3140956637 399.398043254377 27747.45 126.964773957562 17.626
07.02.2011 3994.98698152161 1358.525 100.6915 12198.9985 425.495769238082 9720.97063 38996.8523313826 390.681482948077 28238.2 128.527197133831 16.154
14.02.2011 3930.9057590728 1375.44 102.803 12279.775 440.565613177656 9767.12031285 40180.4095189319 402.546724881213 28658 129.248776191304 16.3525
21.02.2011 3935.76305806828 1404.54 109.4675 12196.093 438.179817272905 9663.6900239 40213.107704698 400.125499175876 28492.65 128.747720291076 19.906
28.02.2011 4157.22975009639 1423.605 114.844 12157.0005 442.703769107455 9707.82280085 40731.0297500964 405.670412617128 28752.25 129.456434545144 19.3
07.03.2011 4174.08304547057 1425.92 114.712 12118.619 453.486909432031 9572.91706215 40492.1334315122 406.907080112536 26722 127.146270248004 20.5635
14.03.2011 4030.93809266018 1407.115 112.2015 11827.8505 443.242737386387 9189.373152375 40060.1575483995 403.446777159824 25571.15 113.826640384041 24.8765
21.03.2011 4158.89627875747 1431.205 115.484 12076.651 447.218682260115 9425.8046466 40508.4070302859 405.399092063188 26756.75 116.478195377321 19.4815
28.03.2011 4252.23905617186 1424.175 115.91 12297.7165 451.45996561019 9509.228435 41148.0453037507 430.420299838152 26218.7 116.162350947279 18.0035
04.04.2011 4392.71678185362 1454.655 122.1025 12399.636 455.509951703228 9793.7400899 43059.5885373029 443.556006569221 26214.35 114.104516806723 17.2335
11.04.2011 4309.82025068895 1466.12 122.592 12308.7085 464.155782957691 9793.5892635 42370.1797030847 437.595996615747 26701.05 114.675894038157 16.6915
18.04.2011 4205.47791649647 1499.25 122.826 12363.6235 463.657393563267 9773.871510375 42101.4426807793 437.179054187348 26116.6 116.397773488242 15.6565
25.04.2011 4265.7133569313 1522.515 124.503 12634.5905 450.866679207761 10034.1190838 42635.3236697248 438.226117914803 26643.6 118.787619391433 15.2855
02.05.2011 4125.10616581916 1519.995 119.0095 12734.033 444.134181004086 9934.4562996 40459.7801042521 418.483811898985 25988.7 123.265916141857 16.9955
09.05.2011 3974.04596050269 1506.49 113.5765 12670.8685 441.83588169368 9744.4822098 39588.101686535 413.844799780048 24544.95 121.325592919038 16.8805
16.05.2011 3851.28120771915 1494.935 111.382 12541.7095 439.565838388994 9602.7831858 38713.1930401268 405.235855971923 24162.9 118.125009220782 17.0515
23.05.2011 3766.57017249598 1523.385 112.957 12398.8995 424.952550278233 9558.706100625 38899.1444564346 399.032367407539 22979.25 116.233729259781 17.3755
30.05.2011 3891.83448029315 1536.515 115.286 12364.512 419.325116465616 9709.3882276 40298.9951702565 410.040416731526 23045.45 118.321844477256 17.032
06.06.2011 3906.29140955294 1541.62 116.9785 12084.573 420.05422020069 9563.019028 40023.0374970945 411.385137723981 22817.65 117.92501934743 18.2095
13.06.2011 3911.68876039547 1526.63 115.9905 11980.222 415.128426923549 9344.633342 38776.4544902024 405.189837530862 22107.4 117.620727139458 20.3675
20.06.2011 3847.01922151955 1535.995 110.5705 12071.3845 410.770944211117 9223.304446125 38425.4176748909 394.287448558525 21946.7 118.635392863147 19.8235
27.06.2011 3937.3054679566 1501.655 109.2935 12239.786 425.497255243783 9332.47983315 39227.9607709658 414.873254539841 22776.65 120.694644957593 18.178
04.07.2011 4096.96320974386 1518.205 114.483 12600.6815 433.341246208199 9649.2532383 40196.7708137561 424.616687233717 23461.5 124.062236664896 16.1585
11.07.2011 4039.95313165744 1571.44 116.6345 12501.2195 431.495171093519 9432.574469925 38299.7081998296 418.903766277897 23774.05 125.364839961508 19.494
18.07.2011 4054.5805277525 1596.785 117.5515 12567.491 432.572633377916 9437.59036565 37922.243299256 417.897487810228 23982.55 126.827890634414 19.0935
25.07.2011 4110.55343656615 1617.325 117.5585 12402.7455 419.797747629952 9619.64061285 38210.2168043104 418.621925583053 24269.05 128.261205812133 21.834
01.08.2011 3963.68852056551 1651.48 113.434 11805.345 414.979527231268 9152.12728365 35686.9846673029 404.134340482664 24082.15 124.897312495577 26.283
08.08.2011 3325.07373587742 1757.82 105.4905 11050.291 397.250169031024 8335.126574775 31728.2697968798 376.332886842163 21455.9 116.705566972881 39.895
15.08.2011 3366.42352248524 1799.65 108.852 11256.8585 405.023691861034 8636.542712325 33749.9680480701 367.911331420908 21537.35 117.37875674371 36.4135
22.08.2011 3298.18952162437 1822.165 109.418 11111.064 400.509473549212 8417.8607124 33233.0488225715 354.82208649206 20984.7 113.512150407614 38.4095
29.08.2011 3494.20990153836 1827.435 113.314 11498.267 402.250881196876 8594.502016 34982.7116894911 361.419507359109 21734.85 116.610170706281 32.555
05.09.2011 3414.67054407737 1863.585 113.0485 11249.5755 390.620355434714 8380.101681525 33992.9984404693 367.142942420799 21293.5 113.276654673466 35.58
12.09.2011 3340.81580162237 1815.7 110.661 11212.533 388.533965467333 8266.651469725 33003.8402550617 352.545229531859 21464.15 112.359059028477 35.69
19.09.2011 3112.3921319797 1772.44 108.578 11150.6545 384.165640963003 8140.04421825 30994.0365482234 345.593469978173 20089.65 113.674037192405 36.869
26.09.2011 2970.32217324705 1627.645 104.5065 11069.546 374.269443067158 8064.43172025 29167.9062862234 334.438118320358 18365.15 112.058267120696 39.574
03.10.2011 2831.37256593542 1645.56 102.7705 10893.022 370.62776401217 7917.66336075 27605.6284965492 325.832718220958 18680.65 110.753830219651 40.1095
10.10.2011 3027.31249103228 1672.53 108.062 11445.46 375.262710839874 8473.6874105 30535.7349137983 341.454764076201 18907.85 113.67082482407 31.819
17.10.2011 3134.79896484658 1646.965 110.2045 11557.5315 373.030841044574 8572.430542075 30950.0998289104 342.989363588915 18716.25 114.153652212435 32.9975
24.10.2011 3292.77255308301 1706.23 110.7645 11948.6005 378.770259694953 8948.3276188 32816.6607763359 350.240279788236 19675.85 116.357940642513 28.6365
31.10.2011 3188.67404980341 1732.455 109.7585 11911.8105 391.73862023861 8826.494503125 33713.0733577982 357.908161366388 18905.55 112.965504196562 32.019
07.11.2011 3232.92998835053 1778.135 113.2525 11993.564 394.500225742883 8807.0634157 33479.7431064367 352.295753701584 18389.55 111.326282822177 31.313
14.11.2011 3157.54242315591 1757.585 110.61 11961.958 391.754823974167 8675.10314825 32803.2369029629 331.565179446728 17896 110.408348268786 32.537
21.11.2011 2955.92204013111 1694.75 107.4045 11421.9335 377.367760523642 8092.50346125 30545.3122908306 304.880081605413 17383.05 107.056051079277 33.5165
28.11.2011 3157.13603296208 1732.045 109.5785 11767.775 374.937331921302 8433.394992825 30716.0551960342 313.762283818772 17207.25 108.837279399478 28.9465
05.12.2011 3135.01176168958 1727.545 109.441 12115.4165 367.354477950368 8675.21923185 32477.344157549 323.395693850679 18236.15 111.147125830201 28.3905
12.12.2011 2876.19470419697 1621.645 106.0485 11946.14 353.307392689374 8434.643108975 30891.3440768553 299.066174221929 18094.45 109.255602991686 25.332
19.12.2011 2860.28620961387 1610.075 106.437 12047.3245 347.886750894313 8464.687933425 30584.2957511111 294.661919582434 18669.35 107.551721042372 22.47
26.12.2011 2860.71003223971 1576.56 107.9525 12244.5255 345.002249455062 8576.58499355 30531.1500916619 296.785229137973 18383.5 108.282840038838 22.4305
02.01.2012 2920.64047052935 1604.045 111.318 12352.0845 345.02856526809 8758.8114516 31587.2756025529 297.524633965892 18667 110.209202517817 22.4184999
09.01.2012 3025.87780701893 1635.05 112.2705 12424.0215 356.554384225609 8705.169213125 32679.8432357029 309.035768384177 19330.25 109.796236286261 21.0574999
16.01.2012 3110.39799559157 1656.215 111.164 12537.385 359.259625759678 8765.1342018 34347.7817212223 324.43040325978 19729.15 111.149615004422 20.84900045
23.01.2012 3281.53653880668 1694.56 110.6015 12704.9235 366.021256528734 8991.15658885 35856.942680263 339.997118936888 20928.2 114.111561354867 18.75099965
30.01.2012 3391.7997188921 1742.625 111.9535 12696.37 364.496423085224 9070.900774575 36684.5859254237 349.972636929492 21091.55 115.658136014208 18.50799985
06.02.2012 3502.61468964363 1733.745 116.8095 12855.5305 370.052428437922 9311.405076375 38103.0357550611 360.403159519759 21508.4 116.326005114824 18.42100005
13.02.2012 3506.53671174386 1725.925 118.4895 12862.4145 373.725475866298 9277.38618105 38026.7100663659 365.541025123713 20226.35 116.989835310333 19.5850002
20.02.2012 3535.51821841888 1762.33 122.1985 12958.8485 380.0634570176 9355.091300425 38656.3721299463 370.567215837056 20074.95 119.214969925094 17.95500035
27.02.2012 3696.43890205778 1747.26 123.7245 12979.6025 387.818311760502 9393.8228618 38797.4174806417 359.882459588807 19773.5 120.138679682432 18.00450005
05.03.2012 3624.70562293274 1694.89 124.102 12881.9255 384.082973705081 9208.997773825 38188.9684269019 345.443072546174 19022 119.389265620009 18.79799995
12.03.2012 3751.06082824168 1671.61 124.622 13133.4205 382.009845704246 9311.6491965 37760.9799494908 354.870861102586 19328.65 120.843213376429 15.0795
19.03.2012 3612.99882109723 1652.27 124.4915 13139.187 377.575308544147 9349.2292517 36883.5253998189 343.287312678668 18772.25 121.449330600025 15.3885
26.03.2012 3545.62789822214 1670.425 124.321 13169.529 328.955155604477 9288.61724945 36000.3121639945 336.690261826898 17805.8 122.358219782611 15.37700005
02.04.2012 3489.17124627818 1645.1 123.1595 13132.345 360.454837309231 9185.380317 35115.8789277754 344.044411231546 18127.35 120.472583730605 16.44450005
09.04.2012 3418.70724745385 1658.055 120.7775 12878.615 367.282040616744 9007.18170375 34168.750910264 335.786897335608 18214.1 117.691912494835 19.0310001
16.04.2012 3375.51087030139 1646.1 118.596 13004.704 375.726665814327 9152.99222145 33868.7785362343 335.123582619526 17779.75 117.808296385824 18.49800005
23.04.2012 3366.23293172691 1646.27 118.88 13071.2825 380.511008080877 9243.08106105 32953.6128041658 327.073513625752 17785.35 117.706490993462 17.5779997
30.04.2012 3369.38872847097 1651.725 117.6195 13213.2685 385.347945127002 9331.60392945 32522.612173625 325.110773140123 17640.85 117.650406960777 17.391
07.05.2012 3165.03205458077 1603.005 112.105 12901.1925 385.393651320939 9015.8478906 30861.6973755416 310.467027815593 17316.15 113.837787383324 19.55900005
14.05.2012 2958.19142300195 1559.805 109.463 12600.102 375.722865525874 8626.3337526 28110.3302675764 298.251004997049 17018.25 110.724007715334 22.4890002
21.05.2012 2819.34248316177 1568.355 107.335 12479.663 372.561197005114 8384.8667146 26775.8209932647 291.20302611295 16978.55 108.447937032823 22.45449995
28.05.2012 2765.82240775571 1568.32 104.264 12432.3105 374.10061719331 8294.44527065 26774.3735798278 292.455895524129 16567 108.269913771834 23.3259999
04.06.2012 2756.64642590817 1609.765 98.7885 12289.7835 366.453337839428 8262.903897 26551.5047682966 294.247916081719 16316.85 107.124875662867 23.58049995
11.06.2012 2838.83944560284 1612.86 97.501 12565.881 361.528292449685 8495.730616125 26988.5845532933 301.827409616219 16999.35 108.007932407571 22.6074999
18.06.2012 2917.93841920196 1602.445 93.672 12738.55 360.502298000382 8700.25911465 27397.2850631708 300.822709329299 16783.75 110.077737159684 18.6455
25.06.2012 2856.02437915037 1576 92.739 12596.054 348.758722970482 8556.7967003375 26057.1690111586 299.648232403918 16393.1 110.243275646699 19.54649985
02.07.2012 3034.75524195412 1605.93 98.876 12878.071 349.548500312804 8848.6644903 27521.9614730161 317.765942766782 16830.2 113.725851364064 17.16600015
09.07.2012 2970.92668344391 1577.92 99.3015 12662.621 341.750911238146 8748.269899 26760.5587277968 312.890393354371 16132.95 111.146676987169 18.0530002
16.07.2012 3026.66522042303 1582.895 104.7715 12830.145 339.728087792339 8867.9219974 26870.0869062679 311.492576257796 16112.2 111.035960088045 16.5009997
